Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2013-03-07,1.1558466576,0.197811958035087,-3.09078549005239,-2.00210987647461,2.99167633056641,-5.14815373559546,-6.69472599867232,-3.26512998632183,-4.48508119696223,0,0
2013-03-08,0.26429344471,0.197142070252157,-3.09046184118721,-2.00173569420497,2.75826764106751,-4.93550719112427,-6.42031876865998,-3.12734720038226,-4.29863243309926,0,0
2013-03-11,1.4245344204,0.197039633205083,-3.09041234986212,-2.00167847547708,2.43817448616028,-4.62853261057277,-6.02450360115113,-2.92851223454509,-4.02972346968562,0,0
2013-03-12,-2.1558910178,0.198030539092653,-3.09089109507018,-2.00223197029138,2.38847208023071,-4.57884348101915,-5.96079402192911,-2.89635537970498,-3.98643575613558,0,0
2013-03-13,-0.018672828628,0.197430759391205,-3.09060131814831,-2.00189694861209,2.59181833267212,-4.77816700721744,-6.2175659563053,-3.02544820853169,-4.16088844951456,0,0
2013-03-14,0.96883389742,0.195881569718272,-3.08985284431079,-2.00103161068133,2.31957817077637,-4.51001419058402,-5.87128696220097,-2.85172187530487,-3.92564301031432,0,0
2013-03-15,2.5803468208,0.19569021657623,-3.08976039415892,-2.00092472568534,2.19635915756226,-4.38337133669303,-5.70794236364685,-2.76970396081457,-3.81468385751464,0,0
2013-03-18,2.7182977956,0.196272285928409,-3.09004161452163,-2.00124985481418,2.42559027671814,-4.61625328108601,-6.00839755321092,-2.92053560656599,-4.01878341216772,0,0
2013-03-19,-0.26990257165,0.196971952301924,-3.09037965058314,-2.00164067064678,2.66373229026794,-4.84681952053875,-6.30591344936048,-3.06989467503763,-4.22090552740606,0,0
2013-03-20,-0.53026469241,0.196610110253421,-3.0902048306038,-2.00143855488588,2.31116843223572,-4.50128229002498,-5.86028859290698,-2.84608236226641,-3.91816421841283,0,0
2013-03-21,0.1437798619,0.191816023011125,-3.08788862043383,-1.99876069974224,2.10610580444336,-4.28946025342282,-5.58549821015419,-2.70887114774733,-3.73160087167785,0,0
2013-03-22,2.0276986284,0.188337642838607,-3.08620807956685,-1.99681776508842,1.82800078392029,-3.98432614351796,-5.19090297726769,-2.51143144645343,-3.46378334633818,0,0
2013-03-25,0.36154229183,0.1888100229642,-3.08643630479423,-1.99708162460643,1.92401087284088,-4.09234623836573,-5.33032382119104,-2.58131631604048,-3.55842248765132,0,0
2013-03-26,-0.52720134599,0.188155679644962,-3.08612016606457,-1.99671612507867,1.72864532470703,-3.86941207349784,-5.04269695637074,-2.43708589402678,-3.36317152022753,0,0
2013-03-27,-1.9638458069,0.187270343174345,-3.08569242555143,-1.99622159865437,1.62080597877502,-3.74115179200408,-4.87704339306027,-2.35413691113867,-3.2507598697377,0,0
2013-03-28,-2.0837019996,0.185904478709293,-3.08503252325828,-1.99545866151986,1.68857204914093,-3.82294310699382,-4.98201140507181,-2.40709562008887,-3.32209550332464,0,0
2013-04-01,-3.1062214793,0.184824423132682,-3.08451070636505,-1.99485536995776,1.80900740623474,-3.96382230284308,-5.16324646250826,-2.49824300221053,-3.44516823845925,0,1
2013-04-02,0.20563754624,0.183830284868167,-3.08403039946986,-2.00136246813054,2.14359307289124,-4.33150311274349,-5.63687678485772,-2.74636741831588,-3.77193378123673,0,0
2013-04-03,0.51141017047,0.183521683357586,-3.08388130206692,-2.00109968566474,1.8512088060379,-4.01238052291762,-5.22538880732264,-2.53915722793181,-3.49229942040373,0,0
2013-04-04,-0.98844880677,0.183577244217073,-3.083908145681,-2.00114699722725,1.72699666023254,-3.86914819911729,-5.04076821826678,-2.4462349837746,-3.36683082239755,0,0
2013-04-05,-1.0567661086,0.18468093651422,-3.08444138239405,-2.0020868208295,1.64694273471832,-3.77368344959441,-4.91808656940042,-2.38466248323909,-3.2833914701494,0,0
2013-04-08,0.7112476369,0.184945641149854,-3.08456927150789,-2.00231222392857,1.60634028911591,-3.72448312204653,-4.85475322453154,-2.35281451662395,-3.24033051386572,0,0
2013-04-09,0.18066211487,0.185096562266912,-3.08464218737457,-2.00244073730885,1.48982119560242,-3.57996314974253,-4.66850226337912,-2.25904719501761,-3.11373241365142,0,0
