Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2018-11-01,1.5352279996,0.134937727077421,-3.33137520600651,-2.08006281358118,3.87790608406067,-6.42533950447831,-8.79640571115308,-3.96120511853745,-5.57939207337008,0,0
2018-11-02,-6.6330663307,0.135256042358241,-3.33180018295518,-2.07886205369004,3.46121072769165,-6.06333477060298,-8.30256918272275,-3.73232740197286,-5.26319474758704,1,1
2018-11-05,-2.8388278389,0.133205283152833,-3.40776480720779,-2.12560313052059,5.64061784744263,-7.96023100254651,-10.7057172800951,-4.91509895109607,-6.83783533162727,0,0
2018-11-06,1.0814028474,0.131694272622244,-3.37244766158881,-2.07582444539919,5.30315351486206,-7.63457274029615,-10.3319763589432,-4.64863400304871,-6.57149470523903,0,0
2018-11-07,3.0328311332,0.13175444638088,-3.37254953030507,-2.07718685609862,4.28221225738525,-6.84723323425072,-9.27134300311726,-4.1666735970972,-5.89220481459365,0,0
2018-11-08,-0.34891501764,0.133127450206711,-3.35901304705535,-2.09679777758471,4.07097673416138,-6.64423950662799,-9.0308727861887,-4.09751047048395,-5.75452268833484,0,0
2018-11-09,-1.9281500312,0.13342625361642,-3.35899899178006,-2.09605810784094,3.09820818901062,-5.7789923145319,-7.86062184241115,-3.55599815735942,-5.00235295928884,0,0
2018-11-12,-5.0374138014,0.1300949221755,-3.40526619947649,-2.12326309990171,3.02286791801453,-5.79043599473165,-7.7998669667222,-3.56149454287976,-4.96834780586714,0,1
2018-11-13,-0.99912447859,0.12635892561525,-3.34915555995563,-2.09132628373847,4.020423412323,-6.58903071817751,-8.96674144777491,-4.06695805121545,-5.72406957567207,0,0
2018-11-14,-2.8247411954,0.126621344040153,-3.34879971509728,-2.09155764833509,3.26878666877747,-5.92793692351402,-8.07234097264758,-3.65487015415342,-5.14868733982999,0,0
2018-11-15,2.4678800855,0.126353420082728,-3.34806624304257,-2.08943876781895,3.54896116256714,-6.18096367739029,-8.41511526017091,-3.80987481069778,-5.36845501991064,0,0
2018-11-16,1.1075701375,0.126599966203672,-3.347319191653,-2.09225982225005,3.63175106048584,-6.25243765599263,-8.51407618243217,-3.86065172907069,-5.43296355627599,0,0
2018-11-19,-3.9632098383,0.127969827898063,-3.34837576546402,-2.09584091220954,3.21089577674866,-5.87197551893692,-7.99897825441557,-3.62756175210529,-5.10264796141009,0,1
2018-11-20,-4.7777897343,0.127225866388257,-3.34905796714514,-2.0972764238928,3.87934708595276,-6.46909819702678,-8.8063765993617,-4.00358198413993,-5.62630022918582,0,1
