"Date","Return","Vol_HAR","VaR_HAR_1","ES_HAR_1","VaR_HAR_5","ES_HAR_5","RV_AAPL"
2013-03-13,-0.98002093682,1.6213766009609,-4.14959514721193,-5.17820153766163,-2.70408337966808,-3.63021499948561,2.02677465195674
2013-03-14,-0.71304856383,1.62317732492816,-4.15448440508445,-5.18445027949753,-2.70704637104094,-3.6345637895805,1.64802001170554
2013-03-15,-2.4762120524,1.58033889966573,-4.04055048957401,-5.04359013329799,-2.63114716618814,-3.53430213058264,1.39551735982024
2013-03-18,-2.420610031,1.54077317970176,-3.93455031466714,-4.91250877397666,-2.56047057952779,-3.4410068387507,2.0495815643156
2013-03-19,2.6411141531,1.50542693526746,-3.83952431306361,-4.79483629309445,-2.49715936443402,-3.35732657369943,2.63444078553966
2013-03-20,-1.271500937,1.5324390414381,-3.91111538119466,-4.88327045814719,-2.54482766264977,-3.4202741699083,1.37706356752987
2013-03-21,1.1558466576,1.56366218158304,-4.00006979992122,-4.99569361513205,-2.60381396621287,-3.49960157993383,1.6473323268054
2013-03-22,0.26429344471,1.46602173725147,-3.73844718349599,-4.67263194632268,-2.42886625358548,-3.26970962502253,1.03622893475681
2013-03-25,1.4245344204,1.48129353570041,-3.77986693451068,-4.72388025329402,-2.4566321656811,-3.30622936675803,2.03121153003935
2013-03-26,-2.1558910178,1.42932195569981,-3.6396853900115,-4.55086584431123,-2.36291941904348,-3.18297716280201,0.861613240455134
2013-03-27,-0.018672828628,1.48868950410357,-3.79786257593328,-4.74765434403508,-2.4681651415546,-3.32292725610042,1.19906272991649
2013-03-28,0.96883389742,1.34613248884287,-3.4151979078712,-4.27443654699444,-2.21284755456073,-2.98613233360798,1.21310841228917
2013-04-01,2.5803468208,1.3604733678364,-3.45304086842982,-4.32154128739757,-2.2379679174408,-3.01960664890761,1.64530085379291
2013-04-02,2.7182977956,1.33931848244375,-3.39530510535407,-4.25031175553165,-2.19921940091553,-2.96880032350113,3.44311961160212
2013-04-03,-0.26990257165,1.38246682005255,-3.51032511024995,-4.39246094771985,-2.27588774315596,-3.06999056189072,2.08260372529167
2013-04-04,-0.53026469241,1.54738512784148,-3.95139440330293,-4.93908337257009,-2.56963783430814,-3.45887397257494,2.25346715272088
2013-04-05,0.1437798619,1.51228083253217,-3.85729411950621,-4.82208050464586,-2.50711035581272,-3.37574263511631,1.45293005590137
2013-04-08,2.0276986284,1.55981938714541,-3.9854763643407,-4.9816292391675,-2.59237646608031,-3.48910506867196,1.26828504298787
2013-04-09,0.36154229183,1.51888728128806,-3.8757166089045,-4.84632560495144,-2.51928699023321,-3.39264153450751,1.06100442778859
2013-04-10,-0.52720134599,1.49243442511195,-3.80448260794396,-4.75816177289187,-2.4722078433008,-3.32987509009129,1.4609695548866
2013-04-11,-1.9638458069,1.38735209978835,-3.5225579703825,-4.40900264197465,-2.28410640520021,-3.08134825405514,1.36189613398917
2013-04-12,-2.0837019996,1.38719370190084,-3.5233500297151,-4.40999873780741,-2.28433756699019,-3.08212633763242,0.798891872760802
2013-04-15,-3.1062214793,1.34285701192279,-3.40497562525209,-4.26338216551605,-2.20539174891725,-2.97783645053362,1.27432305812695
2013-04-16,0.20563754624,1.27302049758581,-3.21825571210534,-4.03216421587771,-2.09262530312517,-2.82149822466412,1.52345583648842
2013-04-17,0.51141017047,1.30386719015057,-3.30137679593066,-4.13555191207436,-2.14843157231488,-2.8951650284591,5.83968050607083
2013-04-18,-0.98844880677,1.34007915824353,-3.39838078136304,-4.25469394463835,-2.2134390129933,-2.98041271789015,3.45480784102987
2013-04-19,-1.0567661086,1.75018330595062,-4.49835697006572,-5.61663222494443,-2.95065622112323,-3.95230949851225,4.95068047257023
2013-04-22,0.7112476369,1.69654148884204,-4.35460979918309,-5.43812735207269,-2.85431368559812,-3.82500217769778,2.69062642649697
2013-04-23,0.18066211487,1.89967702319275,-4.89931077521882,-6.1127798192049,-3.21929741263891,-4.30636393545871,3.25589038925023
2013-04-24,2.0399081925,1.83578023957074,-4.72870310927256,-5.90157069708688,-3.10500590603672,-4.15564787443466,10.4717607781749
2013-04-25,-0.31214854598,1.91646194477082,-4.94328684765793,-6.16534567162608,-3.24847934124655,-4.34402924978188,2.67907163493965
2013-04-26,-1.0429857482,2.34661609764023,-6.09510480750837,-7.59126101308409,-4.0192185362034,-5.36104324724855,1.79869941969327
2013-04-29,-2.3150302466,2.0120838603821,-5.2003985141588,-6.48352240360855,-3.42020617904326,-4.57097031168331,1.86801351431909
2013-04-30,1.521972133,1.88530910518037,-4.86119635297321,-6.06325062041231,-3.19303565277911,-4.2712700538007,2.7475562515582
2013-05-01,-5.4992492494,1.86541751335721,-4.80854580794037,-5.99823039529736,-3.15785538687265,-4.22486840034358,2.86133887893875
2013-05-02,-2.668818272,1.89440972914496,-4.89312566532746,-6.11820981083048,-3.21947782357193,-4.31153579514504,1.62311937113435
2013-05-03,-0.38770564979,1.66897255945809,-4.29010876865675,-5.36960830999335,-2.81546571252418,-3.77769447280661,0.778748061602464
2013-05-06,2.0843469132,1.56181170694993,-4.00397120384006,-5.01481959530719,-2.62381891164491,-3.52460368473919,1.19570585828853
2013-05-07,1.8712218125,1.47262339034711,-3.76639820480881,-4.72086990959045,-2.46473774341177,-3.3148045201242,1.71959700159234
2013-05-08,-0.16447935386,1.47061215834037,-3.76083303587344,-4.71401465705805,-2.46098227039226,-3.30986109286329,1.15859345095962
2013-05-09,0.71967286694,1.4642477201692,-3.7438437842434,-4.69335550322728,-2.44955323250571,-3.29497151617707,1.91978680116531
2013-05-10,2.1609775209,1.36341502018935,-3.47293609607825,-4.35705673359313,-2.26790397518459,-3.05506981589762,1.69310101067856
2013-05-13,3.0956004841,1.4250413612289,-3.6379563427522,-4.5621860961461,-2.37848068864938,-3.20128681783585,1.57154423070984
2013-05-14,2.9433646425,1.44633452841875,-3.69482604303117,-4.63292415394362,-2.41658679578372,-3.25170026296946,2.00562501859502
2013-05-15,-0.78820181579,1.45343011560887,-3.7137171560516,-4.65663325790291,-2.4292071444522,-3.26851280436609,3.84275772214992
2013-05-16,1.4181975461,1.49311841138893,-3.81952849878009,-4.78705805901491,-2.50012204047601,-3.36178875500735,3.57935762801914
2013-05-17,1.0010773927,1.69178287823845,-4.35186991121726,-5.44844276615451,-2.856956078147,-3.8333875561003,2.26693779338842
2013-05-20,2.3845504244,1.7347198159427,-4.46668449712078,-5.59080987654812,-2.93389284034583,-3.93495038062959,2.46674503834829
2013-05-21,-0.44539949213,1.67877469159865,-4.31675545166963,-5.40505430672361,-2.83337951542884,-3.80234169168219,3.2014066219708
2013-05-22,1.1298178599,1.7162488431317,-4.41713075963673,-5.5298461280425,-2.90068582568513,-3.89132328328563,3.01538833497911
2013-05-23,-0.87241476594,1.78754781744926,-4.60850839716828,-5.76772846290182,-3.0290605627456,-4.06097902726648,2.60849651064961
2013-05-24,-0.83192854172,1.75314623572331,-4.51664535164812,-5.65377053501274,-2.96748150207514,-3.97966736946008,1.08835006934118
2013-05-28,0.3907543547,1.70030947507928,-4.37543644607454,-5.47855902259603,-2.87280002160414,-3.85464225489257,2.02449779173967
2013-05-29,-2.3925759777,1.56144895500962,-4.00275173954477,-5.01602861248861,-2.62261560030502,-3.52459277232997,1.47875936876369
2013-05-30,-3.3816969313,1.59721248556026,-4.0990308396166,-5.13566101178192,-2.68713394383844,-3.6099200817959,1.17778310436561
2013-05-31,1.3356651509,1.50460394890996,-3.85148304252187,-4.82812519470515,-2.53646934564966,-3.39745341271855,0.893369518475971
2013-06-03,-0.30328272496,1.41585212898248,-3.61412788897998,-4.53381969718198,-2.37637118782669,-3.18704648410516,2.30182035957928
2013-06-04,2.2319161706,1.32495286945335,-3.37088385047715,-4.23190112437665,-2.21259301568126,-2.97132549700443,1.25377574142322
2013-06-05,-0.73826564012,1.46056762806803,-3.73449352275689,-4.6839177415789,-2.45723893257233,-3.29418051082094,1.7248562430865
2013-06-06,0.38529772992,1.36454602473783,-3.47721129679921,-4.36390258104438,-2.28437948612865,-3.06569418558886,2.15153126089555
2013-06-07,0.17808833727,1.40610901548689,-3.58908193455705,-4.5029468067437,-2.35971547809136,-3.16500344722442,1.77410367343335
2013-06-10,0.68077984342,1.47135082138967,-3.76425044121154,-4.72018257092637,-2.47836377184836,-3.32038452124991,3.17672188050345
2013-06-11,-0.83365157816,1.48135568732989,-3.79131632453556,-4.75376311699228,-2.4966032309469,-3.34436200811883,2.20925599894128
2013-06-12,0.79535337845,1.59614071080306,-4.10056714225066,-5.138378383707,-2.70506991399185,-3.61910567748846,1.46247633292366
2013-06-13,1.4900550623,1.57570726763233,-4.04554103900396,-5.07009742528095,-2.66780815488783,-3.57026629689818,1.8608836628197
2013-06-14,-0.40856548121,1.52324979115595,-3.90488512630043,-4.89561213637711,-2.57262569985689,-3.44550021175173,0.870790569606192
2013-06-17,0.21901786622,1.53651746711487,-3.94041618131222,-4.93971410215914,-2.59672644940184,-3.47704826959111,1.33290618743245
2013-06-18,-0.31283280086,1.44222113101374,-3.68771276097426,-4.62579045299504,-2.42640087400035,-3.25275728633228,0.826757215719169
2013-06-19,-0.93476664215,1.39475938332674,-3.56025336023131,-4.4677608681551,-2.33995174093351,-3.13973232969403,1.19077208948019
2013-06-20,-1.4940127159,1.29930289087595,-3.30463251878392,-4.15014494297533,-2.16795105056892,-2.9128706283179,2.3739528128189
2013-06-21,0.76426583946,1.31018515976889,-3.3341101864093,-4.18669023554232,-2.18813112812365,-2.93904193583427,2.62305921169222
2013-06-24,-0.66114243409,1.40770373304718,-3.5957294013792,-4.51165432053186,-2.36458940188057,-3.1712250069688,3.41110917164112
2013-06-25,-0.29392330662,1.48802833820835,-3.81092643810255,-4.77883509031714,-2.50975000186303,-3.36214201973643,1.79474108163192
2013-06-26,-1.2362888483,1.60705019548374,-4.13056318808205,-5.17565239690742,-2.72557343773362,-3.64573750695835,1.84544494326558
2013-06-27,0.87345843258,1.54853577231928,-3.97350612805173,-4.98003590861181,-2.61963092372087,-3.50614604324396,1.68234581509655
2013-06-28,-1.3567602904,1.5757947812627,-4.04606773741779,-5.07019628382303,-2.6684614138326,-3.57050890032371,2.36434504677362
2013-07-01,0.45343564707,1.54174383901883,-3.95461431365935,-4.95649863151305,-2.6067799856893,-3.48930101934311,1.66889626649581
2013-07-02,-0.053240740726,1.57300617707929,-4.03859296823086,-5.06064957938745,-2.66338495820473,-3.56374078378926,2.23152233344049
2013-07-03,-2.0311740047,1.47122395303983,-3.76552980350744,-4.72124404787768,-2.47935853625035,-3.32131961381395,1.8167201555566
2013-07-05,-1.4567375886,1.52283239063047,-3.90422445220706,-4.89373201328299,-2.57287304566689,-3.44451141297177,1.27925713938742
2013-07-08,-0.80079071486,1.49608203927381,-3.83345780799346,-4.80640254555153,-2.52541541202862,-3.38207447034042,2.04406768170539
2013-07-09,-2.6505441354,1.44880648910454,-3.70746536469,-4.64968503045933,-2.44062726019737,-3.27029317559161,2.28837434377739
2013-07-10,0.022358026399,1.48361361643422,-3.80093638989188,-4.76561992610116,-2.50494167086418,-3.35435375072761,2.12773258918305
2013-07-11,-1.132553461,1.5205770533109,-3.90023498799285,-4.88929191008304,-2.57160258271791,-3.44262500245836,1.08668208051418
2013-07-12,-1.077699902,1.5082097661257,-3.86709911018652,-4.84787811166947,-2.54949542833666,-3.41311119103332,1.11061703026793
2013-07-15,0.69835949016,1.41339144088934,-3.61372610403807,-4.53315836502109,-2.37866900210039,-3.18826893238885,1.01599276141473
2013-07-16,3.2002622753,1.40617701674878,-3.59393843309839,-4.50858008803349,-2.36503972054431,-3.17065750702798,1.28115402680616
2013-07-17,2.2652851767,1.35857473111431,-3.46653131208514,-4.35012195005015,-2.27939462147272,-3.05753291277057,0.855183453139844
2013-07-18,0.55198451555,1.3337576059859,-3.3995611205553,-4.26733137938552,-2.23451455260368,-2.99818760022307,0.616207265506296
2013-07-19,-0.80323193906,1.25065780413017,-3.17668218100716,-3.99060724526493,-2.08471901720948,-2.80039234102628,1.13437874747402
2013-07-22,-0.56777346572,1.21083416104909,-3.06976846453531,-3.85789120456174,-2.01255507506318,-2.70550967503334,1.38389260070729
2013-07-23,1.7588242381,1.24977256273987,-3.174904118817,-3.98825775352281,-2.08337581870533,-2.79883241855931,0.974479866106841
2013-07-24,-0.38356813066,1.28329829123641,-3.26454804353761,-4.10005344564597,-2.14398343106959,-2.87852850191137,2.08745807946404
2013-07-25,1.5587193688,1.23834138120914,-3.1440263718336,-3.94987381700792,-2.06251531149139,-2.77139404987153,1.34396181185805
2013-07-26,-0.18207859812,1.36440960988795,-3.48137353125596,-4.36950422553478,-2.29005600716386,-3.07097252750644,0.846616718070338
2013-07-29,0.2180488149,1.3404182354905,-3.41694962061617,-4.28987970355639,-2.24639663835534,-3.0139184875424,1.08860534823421
2013-07-30,0.6445349054,1.29245589434602,-3.28906038883171,-4.13122016584195,-2.16020189939163,-2.90053568831888,0.955474785724809
2013-07-31,0.02673206327,1.29490714805964,-3.29522148302565,-4.13889899723874,-2.16422327399834,-2.90595411805723,1.13397447117312
2013-08-01,0.33650159185,1.28321935540095,-3.26395286578757,-4.10007640177613,-2.14312302297101,-2.87820839320742,0.616427329728899
2013-08-02,-1.576809231,1.25159091666001,-3.17918037463736,-3.99480574100865,-2.08591129609276,-2.80296991588586,0.517131047834655
2013-08-05,0.32003765155,1.17856705659976,-2.98388467395933,-3.75183229315892,-1.95176467208086,-2.6284112257034,0.907489977207262
2013-08-06,-1.7170603552,1.15105822742787,-2.91002521922553,-3.66022967146688,-1.90173049306483,-2.56290860992288,1.32989297531931
2013-08-07,5.1361607675,1.16987313841388,-2.96066968646546,-3.72320656045278,-1.93586725234501,-2.6078937854479,1.17785358530698
2013-08-08,-0.45628930102,1.21811267046385,-3.09014284739967,-3.88445052223267,-2.02265882347811,-2.72293174789491,0.907682644943368
2013-08-09,0.5678449259,1.20684816033986,-3.05998124822782,-3.8469455525664,-2.00235776712052,-2.69615810176458,0.865691135731679
2013-08-12,1.541985079,1.19651309543747,-3.03297211316369,-3.81329200628437,-1.98442718094847,-2.67222248277229,1.42259401865547
2013-08-13,1.2349538845,1.20453024590499,-3.05665243363014,-3.84333425304375,-1.99981356919076,-2.69360691054836,3.89795879160912
2013-08-14,-0.1742698315,1.26831032213175,-3.22681960136038,-4.05508049866837,-2.10213564215997,-2.84431952929281,2.72393811802991
2013-08-15,0.91618235256,1.53046423524026,-3.93127570579798,-4.93072358340827,-2.57397608611657,-3.46961704335178,1.80366962336041
2013-08-16,1.2840613477,1.52088435141744,-3.90596969494803,-4.89926640827354,-2.55694517812874,-3.44714608921254,0.859518772162846
2013-08-19,1.4939248498,1.49987696994946,-3.85065120221482,-4.83034036657763,-2.51976371769473,-3.39793888543232,1.19933920175783
2013-08-20,-0.89466396848,1.44342817129713,-3.69824150707426,-4.6412963518515,-2.41789588652951,-3.26292931409586,1.52840826745488
2013-08-21,-0.058033315418,1.45696178809817,-3.73471580714953,-4.68654216730105,-2.44251344136767,-3.29531147238426,1.52896212819834
2013-08-22,-0.19916437559,1.387608378783,-3.54779579154543,-4.45412147607544,-2.31747951671437,-3.1294227722928,1.42129024346993
2013-08-23,-1.4229626254,1.33999325992373,-3.42016799517789,-4.29543564709179,-2.23203084465171,-3.01614117920347,0.588547021681476
2013-08-26,2.8407965672,1.31792726213533,-3.36124355567812,-4.22220003331434,-2.19257557106705,-2.96386901337756,1.09832432979232
2013-08-27,4.7522252653,1.24484218769262,-3.16535928121532,-3.97971442379525,-2.06092353165038,-2.7904400203301,2.15446795505923
2013-08-28,1.8240496764,1.27588068492567,-3.24789254756531,-4.08231620966878,-2.11596693754038,-2.86358802862717,2.17402806741371
2013-08-29,-0.1183550652,1.37532780637782,-3.51404439549779,-4.41317455474724,-2.29402438327572,-3.09978162637192,0.916857256718544
2013-08-30,0.88771063056,1.4041970026122,-3.59144079763309,-4.50945910370084,-2.34576344865683,-3.16852292219363,0.961713487128886
2013-09-03,1.0769812672,1.30170418647002,-3.3161975606093,-4.1671681072967,-2.16143371556934,-2.9241159462398,1.76995582494722
2013-09-04,-1.313664474,1.31914907436047,-3.36430917727776,-4.22766872601956,-2.19365487516152,-2.96722333656511,1.24252561352416
2013-09-05,0.25744905906,1.40097711917658,-3.58408545105492,-4.50120667223814,-2.34060980977628,-3.16244734234906,0.547230677857559
2013-09-06,0.11943626086,1.33177213774922,-3.39145147315914,-4.26171764992835,-2.21113642051086,-2.98633487400687,1.23919541314581
2013-09-09,-0.38571655796,1.21292994968585,-3.07223751000596,-3.86476601443512,-1.99730762693934,-2.70329730326579,0.756656473286413
2013-09-10,0.38920601983,1.27574975480065,-3.24150934190416,-4.0750824407672,-2.11078591491252,-2.85337909195341,4.84918096037701
2013-09-11,-2.8590174365,1.23256063604676,-3.1248810813258,-3.92961279452009,-2.03256675561129,-2.74967964353742,2.17738937705685
2013-09-12,0.47197036383,1.61294346247452,-4.14500651674175,-5.19796674312497,-2.72204749002809,-3.6551012037841,1.58204671161462
2013-09-13,0.16378214532,1.49659101838443,-3.83310190528588,-4.81009058178577,-2.51281111508989,-3.37851779024539,0.73129456179077
2013-09-16,-0.9119381737,1.49929944205658,-3.84020567624705,-4.8197362791326,-2.51722918198984,-3.38521146917325,1.8949571433866
2013-09-17,0.27995796536,1.42206851387657,-3.63330596349456,-4.56322793449724,-2.37809052736221,-3.20208549784335,1.8084312616076
2013-09-18,2.0694666175,1.53225665585525,-3.92873893933414,-4.93025758717529,-2.57650158130453,-3.46392786930049,2.26908540939462
2013-09-19,-0.68599593733,1.41446294024014,-3.61247529282033,-4.53670823051571,-2.3643212309864,-3.18329169022162,0.816586606564851
2013-09-20,0.5956347044,1.44911839892855,-3.70536746273068,-4.6526131558621,-2.42650766670108,-3.2658761428532,1.13607584061769
2013-09-23,1.595680623,1.32549500825532,-3.37377734645542,-4.24045873604638,-2.2039186477449,-2.97186748360347,3.2294049071739
2013-09-24,-2.2778908271,1.36260997463184,-3.47244552245101,-4.36291716584265,-2.27003175452651,-3.05918665426326,1.6793806111852
2013-09-25,-5.4443635777,1.5435021704388,-3.9585640718158,-4.96661879467901,-2.59678841007656,-3.49003263571783,1.62925631139584
2013-09-26,1.0647623529,1.44765648147674,-3.7101224184918,-4.717247760318,-2.43837852173313,-3.28702804749044,0.736781389455473
2013-09-27,-1.648014555,1.42210252056654,-3.64214940385929,-4.6316134060878,-2.39288821204546,-3.22647306697357,0.562251772156819
2013-09-30,-3.1791783178,1.36127890839196,-3.47929016245084,-4.42668296584229,-2.28322947928266,-3.08141225970343,1.37351940087989
2013-10-01,1.1552474894,1.32253171093211,-3.3763031251242,-4.29698920350671,-2.21846909639463,-2.99749737324072,1.23145869527711
2013-10-02,2.0556970921,1.29772074566777,-3.30994906086393,-4.21366881290107,-2.17366888757774,-2.93834555750487,1.43189829608663
2013-10-03,1.6398381682,1.26940762201471,-3.23425472442416,-4.11842118168878,-2.12267751997435,-2.8707841650546,1.64290507931955
2013-10-04,-1.035358882,1.2757379033773,-3.25139585440197,-4.14020242517669,-2.13411240459661,-2.88617893205431,1.02046496603815
2013-10-07,4.9699407373,1.3273816816936,-3.39094740140966,-4.31603301058563,-2.22395693682512,-3.00994896386063,1.11838513815945
2013-10-08,-0.31387575409,1.30383231634005,-3.32676220963299,-4.23629147632753,-2.17889465583409,-2.95292155570578,1.66314328051441
2013-10-09,-1.5477407484,1.30128431674341,-3.31930835585726,-4.22699170112353,-2.1737530318755,-2.946266747976,1.46812508276292
2013-10-10,0.97397877616,1.35612436998595,-3.46720614919518,-4.41301213899596,-2.27371694564194,-3.07834275377407,1.04581063418881
2013-10-11,-0.7136687097,1.34648884968062,-3.44095283600324,-4.38008922212014,-2.25590172309344,-3.0549476808879,0.705841745522672
2013-10-14,-1.2428793371,1.28430954739716,-3.27433916538987,-4.17054062160949,-2.14341818135369,-2.90621550892903,1.08599555302213
2013-10-15,2.3513371789,1.24371551796409,-3.16519360887683,-4.03274698435961,-2.0704463970032,-2.80859486369149,1.31917406056039
2013-10-16,0.32789572924,1.2677469064749,-3.22939427025478,-4.1140200000268,-2.11296518582764,-2.86605437376436,0.51611168997691
2013-10-17,-1.2562300842,1.27021190147179,-3.23633266934123,-4.12299544335008,-2.11738886352968,-2.87236577344492,0.538528357349908
2013-10-18,-0.078608220883,1.16559455790674,-2.95625118212584,-3.76985686720672,-1.92980285407557,-2.62213537808489,0.324407442096303
2013-10-21,0.97716497949,1.13992862926946,-2.88724335301535,-3.68296151361448,-1.88333895079434,-2.56049811938868,1.16926770331766
2013-10-22,-1.3962070733,1.09936846747263,-2.77750623315286,-3.54497253919559,-1.80907410087632,-2.46246498542374,8.32800176843973
2013-10-23,1.1743668649,1.17181471199147,-2.97088426218361,-3.78752261279344,-1.94015147706551,-2.63472072094997,2.06324779127427
2013-10-24,0.62681364925,1.85596468360756,-4.81007822394002,-6.10408858699675,-3.17696999145141,-4.2778401153051,0.938207669467518
2013-10-25,0.64823400153,1.58128106353274,-4.07202195112305,-5.17476555971801,-2.68004490868016,-3.61860033575391,0.938733854628451
2013-10-28,0.65501651752,1.52966411637858,-3.93394640558558,-5.00118532653085,-2.58683910470817,-3.49540086150681,1.03244238296717
2013-10-29,0.5322151439,1.54996447307357,-3.98876250956796,-5.07018370233515,-2.62348286787372,-3.54432824343123,4.42654595992135
2013-10-30,0.48808855372,1.55136681373343,-3.99184592769355,-5.07430510170483,-2.6253778916106,-3.5471961177399,1.97621618512826
2013-10-31,0.67569455241,1.61324730907878,-4.15797925367175,-5.28371869577602,-2.73658753577296,-3.69569566297162,1.15530895415169
2013-11-01,0.87016848374,1.47091050589501,-3.77491679779077,-4.80175040399338,-2.47860139824285,-3.35367822323029,0.951016358574988
2013-11-04,2.450824343,1.42915561039967,-3.66257345573101,-4.65962326488012,-2.40344413179555,-3.25298154819303,1.07473495201529
2013-11-05,-0.28665303571,1.41567057943372,-3.626327489097,-4.6145447202338,-2.37869360674488,-3.22088761532571,1.07845621869513
2013-11-06,0.9795765267,1.42358788650862,-3.64730427566113,-4.64173985785473,-2.3921911051054,-3.2400171924417,0.934207198404556
2013-11-07,1.3239103931,1.28902662206139,-3.28476870336508,-4.18543495137775,-2.14807355120911,-2.91615241691191,1.22551978008109
2013-11-08,-1.1189862948,1.23352239792883,-3.13439309106101,-3.99640430742192,-2.04640248791781,-2.78184281255075,0.745388761688453
2013-11-11,0.74492640106,1.25606450958608,-3.19537653011093,-4.07326443814631,-2.08749351089234,-2.83641578876931,1.27167177175501
2013-11-12,-2.4907714257,1.21102474710384,-3.07377824663222,-3.92001896971981,-2.00565764841845,-2.72765144092563,0.797410630418359
2013-11-13,1.5905457556,1.25792868180941,-3.20035575582909,-4.07922440300978,-2.0969058419945,-2.84390690777323,0.560808016596323
2013-11-14,-0.41798756329,1.21168334173099,-3.07638915595782,-3.9228771563378,-2.01351071430562,-2.73294896566152,0.536896504233533
2013-11-15,-0.51118993215,1.17544815502544,-2.97873545299087,-3.80042953305193,-1.9475316206317,-2.64585084579423,0.436555355523169
2013-11-18,1.2922331403,1.13887593998454,-2.88052735149689,-3.67684159656781,-1.88136422898036,-2.55807233725594,0.937392473006973
2013-11-19,-0.24698623629,1.11502879799275,-2.81671645773585,-3.59726821958453,-1.83830315768707,-2.50144504123016,0.803874017940041
2013-11-20,-0.28311692804,1.1389662112319,-2.88199642669515,-3.67917414696021,-1.88260752863441,-2.55980418879795,0.643720575547652
2013-11-21,-1.6179067803,1.12974683845487,-2.85733281084805,-3.64850879047187,-1.86591735354435,-2.53796413077838,0.585104982949113
2013-11-22,1.5742684764,1.11921447739229,-2.82922817682823,-3.61368584123158,-1.84686856350315,-2.51314793723363,0.370054691867981
2013-11-25,-0.2904564315,1.09603126188811,-2.76660058473239,-3.53493396895215,-1.80457325777836,-2.45715443529045,0.571963133917926
2013-11-26,0.18533931343,1.06963847882764,-2.69596027589758,-3.44644687937946,-1.7567456309273,-2.39420348019188,0.567514218796838
2013-11-27,0.1199976923,1.06686711461442,-2.6884791169261,-3.4367410248094,-1.75177637565761,-2.38735083045881,0.66063508582747
2013-11-29,1.4455452394,1.05250005065954,-2.6498458745938,-3.38868950918387,-1.72536690699882,-2.35302626825994,0.415663066812737
2013-12-02,-0.60000757358,1.06032848950804,-2.67038807745393,-3.41469399234471,-1.73909340364967,-2.3713971600036,1.7863682363344
2013-12-03,-1.2118302981,1.01964000159491,-2.56132863551425,-3.2764032273907,-1.666037355697,-2.27345586084809,1.0021306399192
2013-12-04,0.17758359063,1.19823940819632,-3.04123096312928,-3.88266921919959,-1.98399314340313,-2.6955847906993,1.41547230984771
2013-12-05,-0.87575786738,1.15907640373461,-2.9350370615663,-3.74904053261849,-1.91215194153313,-2.60079628862471,1.19610057494814
2013-12-06,1.1914563107,1.2295467340726,-3.12498729702435,-3.9885462788006,-2.03990523233448,-2.77044055754214,0.630479172945175
2013-12-09,-0.25636302234,1.23780562476019,-3.14677948096739,-4.01628740236672,-2.0542309009917,-2.78999245674386,0.651300371926444
2013-12-10,0.75798383987,1.20502651224261,-3.05890277400519,-3.90564954775465,-1.99517975624776,-2.71164597892768,0.836771239274038
2013-12-11,1.8444266239,1.15246419601832,-2.91762738606658,-3.72840559865788,-1.89956124622648,-2.58591263074483,1.0997608551062
2013-12-12,2.3547056617,1.15730850060579,-2.9309544831498,-3.74577183398583,-1.90811700650949,-2.5981141595805,0.858714927603474
2013-12-13,1.8517840137,1.163426209941,-2.94692537393085,-3.76615494911891,-1.91852313908281,-2.61243267401698,0.73769130063145
2013-12-16,-0.87039401524,1.12729341054074,-2.85001787426406,-3.64405186088032,-1.853453760742,-2.52597459594155,0.901142153598313
2013-12-17,2.737877111,1.12294343154798,-2.83861799194016,-3.6293480439803,-1.84617762437409,-2.51569601655283,0.978737072871379
2013-12-18,-0.23343610173,1.14858516665299,-2.90751044798798,-3.71636272208452,-1.89232997982301,-2.57727634923668,3.01856440315474
2013-12-19,0.51345132742,1.16299114608308,-2.94603560341914,-3.7643981335251,-1.91854272203181,-2.61139010733881,1.0685390196753
2013-12-20,-1.3877418776,1.39218725475439,-3.56349863411779,-4.54319833002998,-2.33349645363097,-3.16297988389368,0.418743382595976
2013-12-23,1.1446019786,1.27177954131474,-3.2389165803523,-4.13373125564281,-2.115483692301,-2.87303394727714,1.00882674145407
2013-12-24,-0.15535900284,1.21059329387228,-3.07443272061461,-3.92595398134358,-2.00536116062012,-2.72602421506563,0.561537747820808
2013-12-26,-0.7408717177,1.25820328393946,-3.20283225739965,-4.08816120741805,-2.09152055450937,-2.84086161431825,0.643001161122275
2013-12-27,-0.14607382082,1.20760530235872,-3.06688564229201,-3.91636529733198,-2.00059715740267,-2.71934691441934,0.431488187661954
2013-12-30,-1.0900203376,1.10091448602091,-2.78128505873781,-3.55663852119502,-1.80871035398046,-2.46463647605014,0.745290430396005
2013-12-31,0.55372184033,1.05088248860743,-2.64634050133965,-3.3863539722626,-1.71804531374937,-2.3440569026271,0.565204729968335
2014-01-02,-0.45022421527,1.09400526092537,-2.76279601793032,-3.53294483992523,-1.79668148531731,-2.44799700409426,0.620388561776524
2014-01-03,-0.76037406088,1.05602129986306,-2.661163399632,-3.40473875430331,-1.72857590356307,-2.3573078043851,0.730382117482769
2014-01-06,-1.1456687908,1.06444289768766,-2.68384606813658,-3.43312075444349,-1.74402820062207,-2.37747592561876,1.95513619785784
2014-01-07,0.83752709088,1.07521039172966,-2.71195091300376,-3.46891187169361,-1.76236759242124,-2.40259571804009,1.13326199426538
2014-01-08,3.8377472589,1.24251759622679,-3.16272177807458,-4.03812298032093,-2.06169130891658,-2.80537215529979,0.864431359765023
2014-01-09,-0.42449437797,1.19977523342134,-3.04682269409721,-3.89220539798028,-1.98412869966638,-2.70190502224245,1.05637296996666
