"Date","Returns","Sigma2_GARCH","RV_APPLE"
2016-06-29,0.86547708088,1.69794760183686,0.872002950524592
2016-06-30,1.2711864407,1.52582354544799,0.803940187225074
2016-07-01,0.30334728035,1.53104459707223,0.471120819410158
2016-07-05,-0.93857545107,1.52768852446043,0.53130335223815
2016-07-06,0.5684808928,1.20820040973778,1.18408950853118
2016-07-07,0.42918454928,1.0725662910743,0.706188786502026
2016-07-08,0.77131540547,1.21742360767907,0.584394712111648
2016-07-11,0.31030202717,1.11572776768594,0.48900101034925
2016-07-12,0.45370179414,1.07012506726239,0.3390114295813
2016-07-13,-0.56456579759,1.05463637239831,0.531654324395885
2016-07-14,1.9820377827,1.00430091269482,0.391642172312778
2016-07-15,-0.010122482035,0.964985726642827,0.424079887300728
2016-07-18,1.0629682121,0.899343250637186,0.350200728965155
2016-07-19,0.040068115959,0.88046013324537,0.446592119521481
2016-07-20,0.090117152286,0.849548809317566,0.422316864992185
2016-07-21,-0.53021208478,0.874265590191542,0.618221583276776
2016-07-22,-0.7744141607,0.853544366298464,0.539255868922982
2016-07-25,-1.3379282385,0.911459297255912,0.749079867988952
2016-07-26,-0.68830901992,0.907316078900015,0.796551319805148
2016-07-27,6.4963277127,0.987989231124236,1.34876809406637
2016-07-28,1.3501699856,1.03530956179195,0.661623854871268
2016-07-29,-0.12459267782,1.22406046241815,0.694779528715952
2016-08-01,1.7656654833,1.10178287380146,0.488613244179013
2016-08-02,-1.4804337577,1.12298427426142,0.944650348708003
2016-08-03,1.253828484,1.05616969590865,0.450373995281146
2016-08-04,0.61775327868,1.15251031513806,0.403035856445842
2016-08-05,1.5207329745,0.967752600975393,0.311484064670908
2016-08-08,0.82806103474,0.929697718625852,0.417715668763787
2016-08-09,0.40601642522,0.865806770673598,0.374816213556066
2016-08-10,-0.74441687339,0.874387159570989,0.340128482147862
2016-08-11,-0.064814814868,0.802395619509467,0.37794576308753
2016-08-12,0.23163161313,0.783363572231497,0.275841989712691
2016-08-15,1.201700869,0.787440720803104,0.317131261662765
2016-08-16,-0.091340884228,0.764177366790777,0.438538836661482
2016-08-17,-0.14627902729,0.75965077003325,0.902005781195748
2016-08-18,-0.12818165178,0.788138271307711,0.413245319680282
2016-08-19,0.25669233582,0.933932976606853,0.403741596521236
2016-08-22,-0.77724945122,0.852626555800147,0.611855919258272
2016-08-23,0.31333517654,0.865123479185776,0.378160834741054
2016-08-24,-0.75333027098,0.933011690104947,0.474210019004493
2016-08-25,-0.42580764612,0.883930480462636,0.515102938979285
2016-08-26,-0.58566514826,0.852256591254958,0.909325459422492
2016-08-29,-0.11221245558,0.868692760711396,0.686315094479702
2016-08-30,-0.76764650812,0.990311430831069,0.657721337626149
2016-08-31,0.094339622592,0.960010323741972,0.497352835404084
2016-09-01,0.59377945327,0.985743765407398,0.464022410305261
2016-09-02,0.9369436897,0.960143894739995,0.581592643262354
